gameId,summonerName,champion,kills,deaths,assists,teamPosition,win,kda,cs,timePlayed
7766067393,,Renekton,5,7,11,TOP,True,2.2857142857142856,256,2398
7785841946,,XinZhao,3,6,5,JUNGLE,False,1.3333333333333333,178,1654
7760450245,,Zoe,0,0,1,UTILITY,True,1,9,299
7749692646,,Renekton,7,4,7,TOP,False,3.5,237,1952
7783218858,,KSante,3,4,1,TOP,False,1,211,1571
7781818199,,Warwick,14,10,10,TOP,True,2.4,171,2367
7784253437,,Sylas,13,10,9,JUNGLE,True,2.2,178,1864
7785567402,,RekSai,18,5,16,JUNGLE,True,6.8,249,2505
7789802983,,Yasuo,3,5,4,TOP,True,1.4,201,1508
7769549676,,Ryze,10,4,5,TOP,True,3.75,301,2071
7779033798,,Pantheon,5,9,2,JUNGLE,False,0.7777777777777778,139,1657
7789129805,,Zoe,9,9,13,MIDDLE,False,2.4444444444444446,225,2191
7791227921,,KSante,14,0,6,TOP,True,20,244,1807
7781811571,,Leblanc,12,9,5,MIDDLE,False,1.8888888888888888,222,2387
7746770256,,Braum,1,9,12,UTILITY,False,1.4444444444444444,29,1512
7787486876,,Kassadin,6,6,2,MIDDLE,False,1.3333333333333333,179,1677
7790589223,,Ezreal,2,7,9,BOTTOM,False,1.5714285714285714,218,1664
7784926085,,MissFortune,6,3,14,BOTTOM,False,6.666666666666667,251,2010
7747698046,,Kled,5,10,12,TOP,True,1.7,197,2054
7790388019,,Xerath,5,4,16,UTILITY,True,5.25,33,1635
7790572835,,Xerath,4,6,14,MIDDLE,False,3,184,1757
7783420402,,Vi,7,9,16,JUNGLE,False,2.5555555555555554,199,2288
7791838530,,Sett,3,5,8,TOP,True,2.2,146,1685
7789763094,,Yone,6,9,6,TOP,False,1.3333333333333333,252,2343
7785320318,,Yasuo,1,10,2,BOTTOM,False,0.3,147,1440
7753270485,,Hwei,4,7,5,UTILITY,False,1.2857142857142858,116,1911
7787274967,,MissFortune,4,10,11,BOTTOM,False,1.5,268,2045
7768295526,,MasterYi,17,9,3,JUNGLE,True,2.2222222222222223,182,2069
7791472713,,Zeri,14,9,8,BOTTOM,True,2.4444444444444446,309,2360
7780224704,,Xerath,3,10,13,UTILITY,False,1.6,88,2740
7791380703,,Vladimir,4,10,1,TOP,False,0.5,109,1194
7768159290,,Lucian,1,4,1,BOTTOM,False,0.5,104,911
7787765889,,Zed,13,5,8,MIDDLE,True,4.2,166,1704
7789701104,,Soraka,1,2,1,UTILITY,False,1,18,873
7791470649,,Lulu,1,5,21,UTILITY,True,4.4,32,1794
7775941414,,Orianna,8,3,17,MIDDLE,True,8.333333333333334,271,1850
7791010939,,Ambessa,15,3,10,TOP,True,8.333333333333334,263,2204
7789215571,,Aphelios,9,0,2,BOTTOM,True,11,190,1213
7781261245,,Morgana,1,7,7,UTILITY,False,1.1428571428571428,50,1593
7790092452,,Kaisa,8,3,10,BOTTOM,True,6,210,1429
7777692656,,Irelia,2,12,2,TOP,False,0.3333333333333333,164,1585
7778649090,,Kaisa,13,2,6,BOTTOM,True,9.5,277,1960
7772704666,,Vladimir,0,5,2,MIDDLE,False,0.4,261,1728
7791812411,,Lux,3,5,21,UTILITY,False,4.8,73,2242
